index,image,annotator,description
704,cuhk03/image=01_set=1_id=0704.png,A11,"A profile of a stylish, probably a middle-aged woman with dark, short hair. She seems to have a wide forehead and plump cheeks. She is styled in a light green full-length full sleeve top and a pink shade slim fit jeans. She is wearing boots with high heels. She is hugging what looks like a folder and is probably carrying a bag on her right shoulder."
703,cuhk03/image=01_set=1_id=0703.png,A11,"A profile of a moderately built girl, probably of Asian origin. She has long thin hair, with maybe a fringe hairdo. Her top is a combination of red and white stripes and her jeans are pure black. She is carrying a red backpack. She seems to be wearing glasses and is holding something in her right hand."
702,cuhk03/image=01_set=1_id=0702.png,A11,"A lady, probably in her middle ages, with a tomboy cut, is hastening towards her right. She is attired in a loose black jacket and gray jeans. She is carrying a large black handbag and seems to be holding her phone in her left hand."
701,cuhk03/image=01_set=1_id=0701.png,A11,A thinly built boy dressed in a light gray or black t-shirt and beige pants. His pant is folded up till his ankle. He has dark hair with a mushroom-cut hairdo. He has lean hands and is staring at his phone. He is wearing a one side backpack. His shoes are a combination of black and white.
700,cuhk03/image=01_set=1_id=0700.png,A11,"A young lady is walking towards her left, face not visible, wearing a half white netted top with a black slip inside and black, slim fit jeans. She has dense hair with crop boy haircut. She probably wears brown shoes. Her face looks chubby."
699,cuhk03/image=01_set=1_id=0699.png,A11,"A tall, slim guy is seen wearing a brown jumper with a dark gray jean and a pair of black and white short shoes. He is wearing a gray or brown backpack and is seen walking towards his right. He has short hair."
698,cuhk03/image=01_set=1_id=0698.png,A11,"A guy is seen walking holding something with his both hands, possibly a phone. He is wearing a black hoodie type jacket and a gray jean. His hair is seen covering his forehead. He is wearing a black backpack and possibly a pair of white shoes."
697,cuhk03/image=01_set=1_id=0697.png,A11,"A girl is seen wearing black framed spectacles, with long, dark hair slung over her right shoulder. She is wearing a hoodie type jacket open with probably a t-shirt inside, black leggings and white, high-top sneakers. She is seen walking towards her left, with a short nose and a big forehead."
696,cuhk03/image=01_set=1_id=0696.png,A11,"A slim girl, walking towards her right, is seen carrying a cotton handbag on her right and holding something like a jacket close to her hip with left hand. She is wearing a checkered black and white full sleeve shirt with grey shorts probably and wearing a flat, black boots. She has got fringes covering her forehead, small nose and chubby cheeks."
695,cuhk03/image=01_set=1_id=0695.png,A11,"A guy, not very short in height, is seen wearing a blue t-shirt with a black and white checked shirt on top unbuttoned, wearing beige pants and a gray backpack. He seems to have small ears, and hair covering his forehead."
694,cuhk03/image=01_set=1_id=0694.png,A11,"A girl, not very tall, is wearing a red jumper with a gray skirt, possibly texting with both her hands. She is wearing open toe sandals. She is wearing a black hip length handbag. Her hair is brown."
693,cuhk03/image=01_set=1_id=0693.png,A11,"Not a very clear image of a young girl walking towards her right with hardly a visible profile. She is wearing black framed spectacles. She wears a red jacket, with a white t-shirt under it, along with gray shorts. She has let her shoulder length hair loose. She is carrying a backpack, possibly black and red colored."
692,cuhk03/image=01_set=1_id=0692.png,A11,"A guy in his twenties is seen wearing a gray colored full sleeves t-shirt and black jeans, with black shoes. He is wearing black framed spectacles, his ears seem small and hair covering his forehead, wearing a black backpack."
691,cuhk03/image=01_set=1_id=0691.png,A11,"A slim girl is wearing a black top and black, skinny fit jeans with black shoes. She is walking towards her right side, wearing black-framed spectacles, and loosened her hair till waist."
690,cuhk03/image=01_set=1_id=0690.png,A11,"A tall slim guy walking towards his right, wearing a maroon colored t-shirt with light colored shorts. He might be wearing brown colored shoes.He has a long neck, black hair covering his forehead."
689,cuhk03/image=01_set=1_id=0689.png,A11,"A slim girl is seen wearing a peach colored half sleeved shirt, with black pants. She is wearing a watch along with a bracelet in her left hand. She has got a feathered haircut with fringes in the front forehead, on both sides. She is wearing a blue backpack. She has a button nose and small eyes."
688,cuhk03/image=01_set=1_id=0688.png,A11,"A slim, tall guy is seen walking towards his left, with his face not fully visible. He seems to be adjusting his hair with his left hand. He is wearing a gray colored hoodie type t-shirt with full sleeves, dark-gray jeans with probably brown shoes. He wears a black backpack."
687,cuhk03/image=01_set=1_id=0687.png,A11,"A tall, slim girl is walking facing towards her right, wearing a brown jacket over a black and white dress along with black stockings and probably a white colored slipper. She has jacket's sleeves rolled up to her elbows. She has her hair up in a pony- tail with small fringes. She seems to be nervous, biting her fingers and probably holding her mobile phone with her left hand."
686,cuhk03/image=01_set=1_id=0686.png,A11,"A slim girl, walking towards her left, face not visible, is wearing an off white jumper, possibly with peach colored slim fit jeans and brown boots with high heels. She seems to be wearing a baby carrier and holding it with her right hand."
685,cuhk03/image=01_set=1_id=0685.png,A11,"A guy, probably in his twenties, seems a little overweight, is seen walking. He is wearing a bright red colored t-shirt and grey jeans, red shoes with white soles. His t-shirt is half sleeved; he has a shoulder length hair which seems to cover most of his forehead."
684,cuhk03/image=01_set=1_id=0684.png,A11,"A slim, tall girl with a gray t-shirt and a striped jacket on top is facing towards her left, having her hands clasped at her back. She is wearing black slim fit jeans and probably white sports shoes with bold, red stripes on it. She has long, straight hair and fringes covering her forehead."
683,cuhk03/image=01_set=1_id=0683.png,A11,The man in the image seems to be wearing a skull cap. He is wearing a light blue shirt and a black blazer on top with beige trousers. He looks slim with a sharp nose. He has got small ears and wears black-framed spectacles.
682,cuhk03/image=01_set=1_id=0682.png,A11,"A slim girl carrying a blue colored handbag or a shopping bag on her left hand and a beige colored handbag on her right, face not visible fully, walking towards her left right. She is wearing a maroon checked top with dark green shorts and medium heels."
681,cuhk03/image=01_set=1_id=0681.png,A11,"A girl in her twenties, wearing a checked shirt with beige colored trousers and black shoes, is seen rushing. She is carrying a black backpack and wearing spectacles, with a small ponytail."
680,cuhk03/image=01_set=1_id=0680.png,A11,A moderately built young woman is facing towards her left. She is probably Asian. She has a wide forehead and a sharp nose. She seems to be wearing white ear studs. She is dressed in a dark grey t-shirt and loose fit trousers.
